folder_path,name,id,mimeType,size,modifiedTime
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_ALL_OUTPUTS.zip,1jBgSS4A239X-5aVmYiAqvk96VP82ZYK5,application/zip,1451357,2026-08-29T14:25:13.292Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_ARCHIVE_SIZE_QUARTILES_FROZEN.csv,1gLXfsSF3me1DTx3ky4CS_GGAWqfZ5A5M,text/csv,193,2026-08-29T14:29:25.365Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_collision_diagnostics.csv,1DGNev6-Lx5KPWM1hgv72bAKmbioBk83I,text/csv,12430,2026-08-29T14:27:47.862Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_COMPOSITION_SENSITIVITY.csv,1shiCUeA_LYZEpIieF-VU-POyj2EUrrs-,text/csv,395,2026-08-29T14:29:07.989Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_COMPUTE_REPORT.md,1OuiYoYTm6EbY7skQHPwzRyBJqF71rdN7,text/markdown,1721,2026-08-29T14:26:04.306Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_CONTINUOUS_INVARIANCE.csv,1Q0XjQc0iiB76daTNop607Hjnl08amPgx,text/csv,6925,2026-08-29T14:27:29.932Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_HAAR_SEED_RESULTS.csv,1AcXqiGGTETlIVM7-ScYxS6zkQY7e1C_f,text/csv,946,2026-08-29T14:27:14.964Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_HEAD_RESEARCHER_HANDOFF.txt,1LxL_EwGFc3pecgNJ0Bp2FU85Uo3Gr9NA,text/plain,1597,2026-08-29T14:26:12.619Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_INPUT_CHECKS.csv,1TCAv9mBD-eNit-UH6FfZm1CXTY6c9jOX,text/csv,976,2026-08-29T14:26:21.489Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_ITQ_HAAR_ENVELOPE.csv,1e9vbPnm9F-0oEKdp1RsxzeJAxFj8B2kq,text/csv,270,2026-08-29T14:27:37.828Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,v52_t4d_locomo_frozen_cross_benchmark.py,1a_ctuEgxMLzuSCjTelxEEovfhxmCoZ5z,text/x-python,63381,2026-08-29T14:25:38.657Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_POST_RUN_HASHES.txt,1s9Te1GNDWzjs2Cvah86veM2TVPxIGV2H,text/plain,178,2026-08-29T14:25:55.539Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_POST_RUN_MANIFEST.json,1Lk5ZLaceKuc3OF-v0X52OfItU0PqVlmp,application/json,4705,2026-08-29T14:25:47.281Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_PRE_OUTCOME_QUESTION_COHORT.csv,1hcRpus553XcQzZEmXc1ViepUnVnSdwPL,text/csv,60691,2026-08-29T14:29:18.638Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_PRE_RUN_SEAL.json,1c2QMmAIA-spECbLHx_kYKjVl3DVmIoq8,application/json,8089,2026-08-29T14:25:28.464Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_PROTOCOL_DEFECT_SENSITIVITY.csv,1UBG-70aAXG34QZ9WQsewVAe3TIUj99X-,text/csv,1478,2026-08-29T14:29:32.844Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_question_level.csv,1L5ZqqFQfrxEqdvqU3PED2IQt5Y3EMDbD,text/csv,209415,2026-08-29T14:27:00.340Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_rank_geometry.csv,1dRx_KJfL5D9zZMqmc79FfqjjgChgVQCP,text/csv,1266214,2026-08-29T14:28:09.360Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_REPRESENTATION_TRANSFER_PROOF.csv,1PuuUiqZIW--B2RE4OUJRcRd5eTg1488i,text/csv,629,2026-08-29T14:26:30.784Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_REPRESENTATION_TRANSFER_PROOF.txt,11cKt4hDPBazhrOSZxSgcT5Dw-w5kdpNi,text/plain,4416,2026-08-29T14:26:36.551Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_SIGNED_PERM_CONTROL.csv,1WO5Yyo0nkTVSc1N7Mq08gummHsO2o56W,text/csv,1421,2026-08-29T14:27:21.214Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_strata_archive_size.csv,1XIhW3eqH1anGfyUKytXJe1L8mp-0PeFF,text/csv,359,2026-08-29T14:28:56.136Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_strata_category.csv,1P3-IksBUiwahoiZaVfIOUP3lJsygDXnt,text/csv,349,2026-08-29T14:28:27.950Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_strata_conversation.csv,1zlFGpifUjUIP49pp2mVrFacvgf_AbQk9,text/csv,793,2026-08-29T14:28:36.199Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_strata_gold_cardinality.csv,1t9nvXE1H3Xms1HTlSLnwx_pR3Lkagbmh,text/csv,244,2026-08-29T14:28:46.324Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_tie_diagnostics.csv,1YWRmqxwnnBViWa6M-LHTEakjSagNjdxx,text/csv,1072005,2026-08-29T14:27:57.009Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_trial_results.csv,1oFaqNb1Jre-LYAa6DMQ9tzYE6iRAbMnt,text/csv,28498699,2026-08-29T14:26:52.485Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_T4D_UPLOAD_RECEIPT.txt,1BJgsMU37aw5yFnZ2g76kuNYMJkfR6HIP,text/plain,780,2026-08-29T14:30:02.627Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_TASK_4D_ACCEPTED_CHECKPOINT_2026-08-29,1x5arkoj2boNGbqXI5K1tYMIVVQCBr8-atUp-Lth_ZzU,application/vnd.google-apps.document,4702,2026-08-29T15:37:11.563Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4D_LOCOMO_FROZEN_CROSS_BENCHMARK_REPLICATION_2026-08-29,V52_TASK_4D_HEAD_RESEARCHER_INTERIM_ASSESSMENT_2026-08-29,1rzMu9VvIIOL_Knjx6jPcR1i5zNvEfh_wTKI94vgzf-4,application/vnd.google-apps.document,3078,2026-08-29T14:39:10.814Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,v52_t4e0_adapter_profile.py,1mv1XGMbxpfUR370YR-nArAqX4Hj7b6M-,text/x-python,4476,2026-08-29T16:09:39.541Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_ALL_OUTPUTS.zip,12C_i7Y8bABFqQTcji9Mg_8VvFT4d3dtN,application/zip,18871,2026-08-29T16:17:18.104Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_ALL_OUTPUTS.zip,1KL3LGg_G9VraH2ByNrKmjU2qypLo9k7c,application/zip,18801,2026-08-29T16:07:55.258Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_COMPUTE_COST_ESTIMATE.md,190fwIOWTlzyJ-25p6rP6GUzk27CiMjbb,text/markdown,2595,2026-08-29T16:19:04.411Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_COMPUTE_COST_ESTIMATE.md,1gJbOYe4ZuHzBiT9bgLChaJ0LdfhpSSHT,text/markdown,2251,2026-08-29T16:09:17.940Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_COMPUTE_REPORT.md,1sxTCdDFdceZRLokyzpZXtGPSoOSjLrxH,text/markdown,4201,2026-08-29T16:19:15.455Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_COMPUTE_REPORT.md,1jCS26tUKzqGi8M6Ufu8N4B1LEUXttDaP,text/markdown,2879,2026-08-29T16:09:23.729Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_DATA_IDENTITY.csv,1G7zUzCqHU6x8_zpRR1vNp5ZOhe-KAtmd,text/csv,1928,2026-08-29T16:17:39.155Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_DATA_IDENTITY.csv,1LRZ2SoHRBjDB-xFrdKpaH0nuw-XmSLJv,text/csv,2352,2026-08-29T16:08:15.044Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_ESTIMAND_AVAILABILITY.csv,1PsToRAsP0dpAv8rhSXc5NIUZZdbXj97q,text/csv,852,2026-08-29T16:18:56.172Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_ESTIMAND_AVAILABILITY.csv,1dTPc7xExcLK96PSs0dai8MUaqhXKuCb3,text/csv,971,2026-08-29T16:09:11.576Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_HAYSTACK_SCALE.csv,1BlYgu1UVSj0xt_f7E2lbmE8gzCPFMnwO,text/csv,714,2026-08-29T16:17:55.420Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_HAYSTACK_SCALE.csv,1PrD-OjGBkP9Pl-X6mnndSkiBYXpO_WKO,text/csv,806,2026-08-29T16:08:31.651Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_HEAD_RESEARCHER_HANDOFF.txt,1igFu0BeItlFlEwlctbZGdZ8IRPfhxU0L,text/plain,3104,2026-08-29T16:19:26.241Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_HEAD_RESEARCHER_HANDOFF.txt,1BxjyDfaYy9GWXQzk1p1epon2aNZtGJJU,text/plain,2974,2026-08-29T16:09:31.513Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MEMORY_UNIT_EXAMPLES.jsonl,12sDWfvJedd3iCCMID7IHf069svigo18P,application/jsonl,931,2026-08-29T16:18:17.891Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MEMORY_UNIT_EXAMPLES.jsonl,1HmGNPtEL2SQ9KEqztzp0fR3DoeXgenMw,application/x-ndjson,1123,2026-08-29T16:08:44.193Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MEMORY_UNIT_SPEC.md,1vWJwVIjcnMin_X2a9PjataMaK3o9Y6N-,text/markdown,2967,2026-08-29T16:18:09.501Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MEMORY_UNIT_SPEC.md,1D7fO0D61sBg0jDMbtv-ndATScpDj_DTX,text/markdown,3700,2026-08-29T16:08:38.323Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MULTIMODAL_INTERFACE_AUDIT.md,1U1sUxWgCohv2E9YLTGKXHz9RETyFswG4,text/markdown,1602,2026-08-29T16:18:46.983Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_MULTIMODAL_INTERFACE_AUDIT.md,1XhGOdisbkeKDfABGMxcuuzc-J2IScOZ9,text/markdown,1661,2026-08-29T16:09:03.456Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_OFFICIAL_SOURCE_PINS.json,1sCNb6fhfLKpNBHoprYYj6fTqUecxnIm-,application/json,3172,2026-08-29T16:17:31.094Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_OFFICIAL_SOURCE_PINS.json,13Kr75cciNXQj1cQ_oizwL2ZgHxX3fE9U,application/json,3177,2026-08-29T16:08:05.262Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_PACKAGE_RECEIPT.json,1tUMm4c9DOkpAIZjxzwf_VQhfW7SVeUao,application/json,318,2026-08-29T16:19:53.089Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_POST_RUN_MANIFEST.json,1ZLU2yaq5X36RRGd3KoVlPf3yjqer4b9s,application/json,2262,2026-08-29T16:19:36.667Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_POST_RUN_MANIFEST.json,1coITn1pEicGjxm2w1CM-6ZJjY5q2LpLD,application/json,2187,2026-08-29T16:09:47.574Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,v52_t4e0_profile_adapter.py,1-XP4U3z5F6vzARFFu3CfIOxbHQmKl9ji,text/x-python,2491,2026-08-29T16:19:43.464Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_QUESTION_INVENTORY.csv,1tEICicJy6uWIdV6WHYl5j2jIbQ6Pyp96,text/csv,1079,2026-08-29T16:17:46.585Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_QUESTION_INVENTORY.csv,1NYVgArqynzR2-4TrVIokaZiXtmciCIk9,text/csv,870,2026-08-29T16:08:23.178Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_REPRESENTATION_TRANSFER_PROOF.csv,1VfHox3KAjyx797uZhg3zMwcBsUDj8kux,text/csv,1208,2026-08-29T16:18:37.268Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_REPRESENTATION_TRANSFER_PROOF.csv,1nWHl63isVBlTAp8-6LDIdaZIEmH4aUcQ,text/csv,1199,2026-08-29T16:08:56.670Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_REPRESENTATION_TRANSFER_PROOF.md,1DlkN-5r_MJU8F5IlHZdP9QvondXA3Ki1,text/markdown,2252,2026-08-29T16:18:25.725Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4E0_LONGMEMEVAL_V2_ADAPTER_ESTIMAND_FREEZE,V52_T4E0_REPRESENTATION_TRANSFER_PROOF.md,1Kg_5qgtRWXCalN66x_Rrl_Ria-vdngPs,text/markdown,1624,2026-08-29T16:08:50.101Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_ADAPTER_SELF_TEST.json,1tfhTIKe1v834BiM0V4pFsPqIlyK3AkPb,application/json,1163,2026-08-29T17:58:55.529Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_ALL_OUTPUTS.zip,1c8LubJZK-epi7EGikkKbQGW6idcfnpL-,application/zip,19871,2026-08-29T17:58:01.221Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,v52_t4f0_beam_adapter_evidence_freeze.py,1lE-TTVId7EQHvX5xckRIJgh0pGBc116B,text/x-python,15822,2026-08-29T17:58:09.160Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_COMPUTE_REPORT.md,1FsNVfRqCaBymtHKsDiTr8OjbGan3jzp3,text/markdown,3673,2026-08-29T17:58:47.215Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_DATASET_INVENTORY.csv,1e3o8i0zlN-_IkAy7AoxK-v7LMitON5IQ,text/csv,1504,2026-08-29T17:58:14.054Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_EVIDENCE_IDENTIFIABILITY.csv,1BZolkOFc-WfeS-7fpBYvQHVSXmaDL9-0,text/csv,9395,2026-08-29T17:58:26.679Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_HEAD_RESEARCHER_HANDOFF.txt,1hrfXZVZwSDO3xsV6RebHXCFO98Viyfp9,text/plain,2756,2026-08-29T17:58:51.286Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_INPUT_MANIFEST.json,1VTBqTepqoC5eRSOz60yi2o8-AV5C9vMY,application/json,3754,2026-08-29T17:58:05.373Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_LEAKAGE_CHECKS.csv,10VivZksRsZB-NHf6uNyaFtS7Tz7ipu8W,text/csv,843,2026-08-29T17:58:39.159Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_MEMORY_UNIT_SEMANTICS.md,1Rd_4i14PGnbBWtG2m1pBPx4GJCS1IEhm,text/markdown,2648,2026-08-29T17:58:30.578Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_OUTPUT_HASHES.json,19nOOdha6Y8KbiflWAKjQHrkEQwtaDWWk,application/json,1798,2026-08-29T17:59:00.626Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_QUESTION_SCHEMA_COVERAGE.csv,1HwzDUmyz3FNWpjAuu2x85GNJjxl0IVdw,text/csv,8048,2026-08-29T17:58:18.468Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_REPRESENTATION_TRANSFER_PROOF.md,1FPbzHi_6_owOpi3fp08FC4oe7u2NMiTP,text/markdown,1804,2026-08-29T17:58:34.900Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_SCALE_COST_ESTIMATE.csv,1CCIks-NDbLnXDpdVKWYrp0av60N80YkC,text/csv,1152,2026-08-29T17:58:43.276Z
LLM_TOKEN_ZIP_RESEARCH_MASTER/V52_TASK_4F0_BEAM_LARGE_SCALE_ADAPTER_EVIDENCE_FREEZE_2026-08-29,V52_T4F0_SOURCE_ID_MAPPING.csv,1V4eJc_zMJorRbix0Qmsb8mKhSvlvcE0J,text/csv,1661,2026-08-29T17:58:22.199Z
PROJECT_AUTOGENESIS/02_PHASES/06_PHASE_B2B_ORIGINAL,PHASE_B2B_PERTURBATION_MATRIX.csv,1uShpCCFMWSDeAnClCc4O3JguspQzL_TM,text/csv,193385,2026-08-15
PROJECT_AUTOGENESIS/02_PHASES/11_PHASE_B3/00_PREREGISTRATION_DRAFT_2026-08-16,PHASE_B3_FROZEN_RUN_MATRIX_DRAFT.csv,1O31523rKjLfBYFN89xzDCPbUaWlFD8ZV,text/csv,3892430,2026-08-16
PROJECT_AUTOGENESIS/02_PHASES/11_PHASE_B3/00_PREREGISTRATION_DRAFT_2026-08-16,PHASE_B3_RUN_MATRIX_VALIDATION_DRAFT.json,1vj98ZxRbNbpTBHjHATnddQDkh0-kKxZu,application/json,618,2026-08-16
PROJECT_AUTOGENESIS/02_PHASES/11_PHASE_B3/02_FROZEN_PREPRODUCTION_CHECKPOINT_2026-08-16,PHASE_B3_FROZEN_RUN_MATRIX.csv,1IE5yQRW-1TwdqHnRzWl5qvjrp7b8q0Gd,text/csv,3892430,2026-08-16
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_CANONICAL_INPUT_INVENTORY.json,1H9Km1_lQrY_RmM67spq56MsPRSHmCcAQ,application/json,29888,2026-08-26T09:24:26.300Z
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_CONTROL_COMPONENT_CLASSIFICATION.json,1v7SnovvTYgLpkT-IHRBWimwLAJiGZCKj,application/json,3241,2026-08-26T09:25:06.938Z
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_CONTROL_SOURCE_AUDIT.csv,1ZYGxDsKauKDfFL6lyDFaDP5svmRdl-om,text/csv,3332,2026-08-26T09:24:41.124Z
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_GATE_IMPLEMENTATION_AUDIT.json,1VEUPoAcGQts4a_qHyOUXNzidOfKTC_H2,application/json,2021,2026-08-26T09:25:15.060Z
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_METRIC_ALGEBRA.md,1G4okVOaK-ol10yG4-Sf42gboTrb59fgJ,text/markdown,4182,2026-08-26T09:24:50.201Z
PROJECT_AUTOGENESIS/CURRENT_RESEARCH_2026_08_25/C0V9_POSITIVE_CONTROL_FAILURE_VERIFY_001/RESULTS,C0V9_NO_RESCUE_TIMELINE.json,1ESHvZhTpC4KuyOH-nbxAv8F_jv9Sm7h3,application/json,2493,2026-08-26T09:25:24.998Z
